* THIS TABLE IS TO ASSOCIATE PDI KEYS WITH SCREEN ORDER NAMES
*
* 03/07/2005 JL Nelson Created from CACM000B in stream table
* 03/09/2005 JL Nelson Added TSS0505, ACP00135, AAMV0325
* 04/28/2005 JL Nelson Added ZICSTCP?025, no pdi key yet.
* 07/08/2005 JL Nelson Changed RACF0555 to RACF0330 per Charles.
* 03/02/2007 CL Fenton Added additional vulnerabilities.
* 06/28/2007 CL Fenton Added and removed vulnerabilities.
* 07/16/2008 CL Fenton Added and removed vulnerabilities.
* 08/08/2008 CL Fenton Added, changed, and removed vulnerabilities.
* 01/26/2009 CL Fenton Added CATSOL product for element definition.
* 01/25/2010 CL Fenton Chgd to correct IAVMS.
* 07/27/2010 CL Fenton Chgd to correct IAVMS and add HCD and ICSF.
* 10/04/2010 CL Fenton Added ACP00260, TSS0290, and TSS0755.
* 04/05/2011 CL Fenton Corrected target key fields for the BMC INCONTROL.
* 06/30/2011 CL Fenton Added ACP00350 and vuls f/ BMCMVZ, CSSMTP, and
*            VTAPE.
* 01/04/2012 CL Fenton Added new vuls f/ CA 1, CA COMMON SERVICES (CCS),
*            SDSF, and NC-PASS.
* 09/30/2012 CL Fenton Added new vuls f/ ABEND-AID.
* 12/06/2012 CL Fenton Added new vuls F/ HEALTH CHECK, CICS, and CA-MIM.
* 02/11/2013 CL Fenton Added new vuls AAMV0060, ACF0000, TSS0660, TSS0670,
*            TSS0680, TSS0690.
*            Dropped TSS0430.
* 05/04/2015 CL Fenton Commented out DBMS and IDMS vuls, STS-007219 and
*            STS-007637.
* 05/11/2015 CL Fenton Changed target fields for ZJES0022 and
*            ZJES0032, STS-008747.
* 08/19/2015 CL Fenton Added ZAID0002 for ABENDAID, STS-011534.
* 10/26/2015 CL Fenton Removed IAVM entries from table, STS-012220.
* 03/01/2016 CL Fenton Chgd profile to CAPS OFF and added product entries
*            for ACPs and OS.
* 08/29/2016 CL Fenton Added ACP00062 and RACF0540.
* 09/20/2016 CL Fenton Removed AAMV0016.
* 11/14/2016 CL Fenton removed RACF0530, STS-015908.
* 11/16/2016 CL Fenton Added ZCA10001, STS-015909.
* 07/21/2017 CL Fenton Added ZSMT0001, STS-017966.
* 08/01/2017 CL Fenton Added ITCPR052, STS-017968.
* 08/01/2017 CL Fenton Added z/OS, OS/390, and ACPs to products.
* 04/24/2018 CL Fenton Added TSS0485, STS-019874.
* 07/23/2020 CL Fenton Changes made to go from V6 to V7 for z/OS and
*            ACP vuls.
* 05/13/2021 CL Fenton Changes made to update the Vul Keys for V8
*            STIGS, STS-026575.
* 10/22/2021 CL Fenton Changes made to update the Vul and Target Keys
*            for CA1, CL/SuperSession, and ICSF STIGS, STS-027539.
*            Deleted entries that are no longer valid or needed.
* 11/26/2021 CL Fenton Added entries for ACF2 PSWD vuls
*            ACF2-ES-000430, ACF2-ES-000590, ACF2-ES-000820,
*            ACF2-ES-000840, ACF2-ES-000860, ACF2-ES-000870,
*            ACF2-ES-000890, ACF2-ES-000900, ACF2-ES-000850,
*            ACF2-ES-000910, and ACF2-ES-000990, STS-027409,
*            STS-027410, STS-027411, STS-027412, STS-027413,
*            STS-027414, STS-027415, STS-027416, STS-027417,
*            STS-027418, and STS-027419.
* 03/10/2022 CL Fenton Added entries for old IFTP0030 to new vuls
*            ACF2-FT-000060, RACF-FT-000050, and TSS0-FT-000100 for
*            IFTP0030; ACF2-FT-000110, RACF-FT-000110, and
*            TSS0-FT-000080 for IFTP0031; RACF-FT-000070 for IFTP0032,
*            STS-027928, STS-027929, and STS-027930.
* 12/07/2022 CL Fenton Changes made to for generation of product STIGs.
* 03/17/2023 CL Fenton Added entries for ACF2-FT-000120 and
*            TSS0-FT-000130 for IFTP0032.
* 06/08/2023 CL Fenton Added AAMV0510, AAMV0520, AAMV0530, AAMV0540,
*            AAMV0550, AAMV0560, AAMV0570, AAMV0580, AAMV0590, and
*            AAMV0600, TMS-3585, TMS-3586, TMS-3587, TMS-3588, TMS-3589,
*            TMS-3590, TMS-3591, TMS-3592, TMS-3593, TMS-3594.
* 03/13/2024 CL Fenton Changes made to include Rule ID for Vulnerabilities.
*            Added STIG information to identify the STIGs,
*            SCTASK0060915 and SCTASK0107522.
* 07/08/2024 CL Fenton removed AAMV0580, SCTASKU0167777.
*
* An * (asterisk) at the beginning of a line will be ignored.
*
* The following information is to explain this file:
*
* VUL             STIG IDs              RULE ID            ASSET POSTURES
* KEY                                                      ACF2 RACF TSS
*.......  ........................  ................       .... .... ....
V0223440  ACP00062  ACF2-ES-000190  SV-223440r958472       4100 0000 0000
V0223677  ACP00062  RACF-ES-000290  SV-223677r958472       0000 4101 0000
V0223898  ACP00062  TSS0-ES-000250  SV-223898r958472       0000 0000 4102
V0223450  ACP00070  ACF2-ES-000290  SV-223450r958472       4100 0000 0000
V0223678  ACP00070  RACF-ES-000300  SV-223678r958472       0000 4101 0000
V0223899  ACP00070  TSS0-ES-000260  SV-223899r958472       0000 0000 4102
V0223445  ACP00080  ACF2-ES-000240  SV-223445r958472       4100 0000 0000
V0223649  ACP00080  RACF-ES-000010  SV-223649r958472       0000 4101 0000
V0223900  ACP00080  TSS0-ES-000270  SV-223900r958472       0000 0000 4102
V0223466  ACP00100  ACF2-ES-000480  SV-223466r958472       4100 0000 0000
V0223650  ACP00100  RACF-ES-000020  SV-223650r958472       0000 4101 0000
V0223901  ACP00100  TSS0-ES-000280  SV-223901r958472       0000 0000 4102
V0223451  ACP00110  ACF2-ES-000300  SV-223451r958472       4100 0000 0000
V0235033  ACP00110  RACF-ES-000030  SV-235033r958472       0000 4101 0000
V0223902  ACP00110  TSS0-ES-000290  SV-223902r958472       0000 0000 4102
V0223514  ACP00120  ACF2-ES-000970  SV-223514r958518       4100 0000 0000
V0223685  ACP00120  RACF-ES-000370  SV-223685r958472       0000 4101 0000
V0223903  ACP00120  TSS0-ES-000300  SV-223903r958472       0000 0000 4102
V0223443  ACP00130  ACF2-ES-000220  SV-223443r958472       4100 0000 0000
V0223666  ACP00130  RACF-ES-000180  SV-223666r958472       0000 4101 0000
V0223904  ACP00130  TSS0-ES-000310  SV-223904r958472       0000 0000 4102
V0223435  ACP00135  ACF2-ES-000140  SV-223435r958472       4100 0000 0000
V0223669  ACP00135  RACF-ES-000210  SV-223669r958472       0000 4101 0000
V0223905  ACP00135  TSS0-ES-000320  SV-223905r958472       0000 0000 4102
V0223452  ACP00140  ACF2-ES-000310  SV-223452r958472       4100 0000 0000
V0223680  ACP00140  RACF-ES-000320  SV-223680r958472       0000 4101 0000
V0223906  ACP00140  TSS0-ES-000330  SV-223906r958472       0000 0000 4102
V0223465  ACP00150  ACF2-ES-000470  SV-223465r958472       4100 0000 0000
V0223690  ACP00150  RACF-ES-000420  SV-223690r958472       0000 4101 0000
V0223907  ACP00150  TSS0-ES-000340  SV-223907r958472       0000 0000 4102
V0223441  ACP00170  ACF2-ES-000200  SV-223441r958472       4100 0000 0000
V0223667  ACP00170  RACF-ES-000190  SV-223667r958472       0000 4101 0000
V0223908  ACP00170  TSS0-ES-000350  SV-223908r958472       0000 0000 4102
V0223554  ACP00180  ACF2-OS-000180  SV-223554r958434       4100 0000 0000
V0223701  ACP00180  RACF-ES-000540  SV-223701r958434       0000 4101 0000
V0223881  ACP00180  TSS0-ES-000080  SV-223881r958434       0000 0000 4102
V0223455  ACP00190  ACF2-ES-000340  SV-223455r958472       4100 0000 0000
V0223686  ACP00190  RACF-ES-000380  SV-223686r958472       0000 4101 0000
V0223909  ACP00190  TSS0-ES-000360  SV-223909r958472       0000 0000 4102
V0223433  ACP00200  ACF2-ES-000120  SV-223433r958472       4100 0000 0000
V0223681  ACP00200  RACF-ES-000330  SV-223681r958472       0000 4101 0000
V0223910  ACP00200  TSS0-ES-000370  SV-223910r958472       0000 0000 4102
V0223458  ACP00210  ACF2-ES-000380  SV-223458r958726       4100 0000 0000
V0223670  ACP00210  RACF-ES-000220  SV-223670r958472       0000 4101 0000
V0223911  ACP00210  TSS0-ES-000380  SV-223911r958472       0000 0000 4102
V0223434  ACP00220  ACF2-ES-000130  SV-223434r958472       4100 0000 0000
V0223671  ACP00220  RACF-ES-000230  SV-223671r958472       0000 4101 0000
V0223912  ACP00220  TSS0-ES-000390  SV-223912r958472       0000 0000 4102
V0223438  ACP00230  ACF2-ES-000170  SV-223438r958472       4100 0000 0000
V0223688  ACP00230  RACF-ES-000400  SV-223688r958472       0000 4101 0000
V0223913  ACP00230  TSS0-ES-000400  SV-223913r958472       0000 0000 4102
V0223448  ACP00240  ACF2-ES-000270  SV-223448r958472       4100 0000 0000
V0223679  ACP00240  RACF-ES-000310  SV-223679r958472       0000 4101 0000
V0223914  ACP00240  TSS0-ES-000410  SV-223914r958472       0000 0000 4102
V0223442  ACP00250  ACF2-ES-000210  SV-223442r958472       4100 0000 0000
V0223687  ACP00250  RACF-ES-000390  SV-223687r958472       0000 4101 0000
V0223915  ACP00250  TSS0-ES-000420  SV-223915r958726       0000 0000 4102
V0223430  ACP00260  ACF2-ES-000090  SV-223430r958472       4100 0000 0000
V0223654  ACP00260  RACF-ES-000060  SV-223654r958472       0000 4101 0000
V0223916  ACP00260  TSS0-ES-000430  SV-223916r958472       0000 0000 4102
V0223439  ACP00270  ACF2-ES-000180  SV-223439r958472       4100 0000 0000
V0223668  ACP00270  RACF-ES-000200  SV-223668r958472       0000 4101 0000
V0223917  ACP00270  TSS0-ES-000440  SV-223917r958472       0000 0000 4102
V0223427  ACP00282  ACF2-ES-000060  SV-223427r958472       4100 0000 0000
V0223655  ACP00282  RACF-ES-000070  SV-223655r958472       0000 4101 0000
V0223918  ACP00282  TSS0-ES-000450  SV-223918r958472       0000 0000 4102
V0223567  ACP00291  ACF2-OS-000320  SV-223567r958480       4100 0000 0000
V0223715  ACP00291  RACF-ES-000680  SV-223715r958480       0000 4101 0000
V0223942  ACP00291  TSS0-ES-000690  SV-223942r958480       0000 0000 4102
V0223491  ACP00292  ACF2-ES-000730  SV-223491r958480       4100 0000 0000
V0223716  ACP00292  RACF-ES-000690  SV-223716r958480       0000 4101 0000
V0223943  ACP00292  TSS0-ES-000700  SV-223943r958480       0000 0000 4102
V0223444  ACP00293  ACF2-ES-000230  SV-223444r958472       4100 0000 0000
V0223689  ACP00293  RACF-ES-000410  SV-223689r958472       0000 4101 0000
V0223919  ACP00293  TSS0-ES-000460  SV-223919r958472       0000 0000 4102
V0223431  ACP00294  ACF2-ES-000100  SV-223431r958472       4100 0000 0000
V0223656  ACP00294  RACF-ES-000080  SV-223656r958472       0000 4101 0000
V0223920  ACP00294  TSS0-ES-000470  SV-223920r958472       0000 0000 4102
V0223498  ACP00310  ACF2-ES-000800  SV-223498r1001099      4100 0000 0000
*0223584  ACP00310  ACF2-OS-002470  SV-223584r1001090      4100 0000 0000
V0223953  ACP00310  TSS0-ES-000800  SV-223953r998496       0000 0000 4102
V0223497  ACP00330  ACF2-ES-000790  SV-223497r958482       4100 0000 0000
V0223722  ACP00330  RACF-ES-000750  SV-223722r998345       0000 4101 0000
V0223952  ACP00330  TSS0-ES-000790  SV-223952r998495       0000 0000 4102
V0223457  ACP00350  ACF2-ES-000370  SV-223457r958726       4100 0000 0000
V0223691  ACP00350  RACF-ES-000430  SV-223691r958726       0000 4101 0000
V0223965  ACP00350  TSS0-ES-000920  SV-223965r958726       0000 0000 4102
V0223560  ADMN0008  ACF2-OS-000240  SV-223560r991593       4100 0000 0000
V0223780  ADMN0008  RACF-OS-000240  SV-223780r991593       0000 4101 0000
V0224006  ADMN0008  TSS0-OS-000100  SV-224006r991593       0000 0000 4102
V0223569  ADMN0009  ACF2-OS-000340  SV-223569r1028288      4100 0000 0000
V0223788  ADMN0009  RACF-OS-000320  SV-223788r1028297      0000 4101 0000
V0251108  ADMN0009  TSS0-OS-000320  SV-251108r1028298      0000 0000 4102
V0223571  ADMN0011  ACF2-OS-000360  SV-223571r958902       4100 0000 0000
V0223792  ADMN0011  RACF-OS-000360  SV-223792r958902       0000 4101 0000
V0224026  ADMN0011  TSS0-OS-000300  SV-224026r958902       0000 0000 4102
V0223572  ADMN0012  ACF2-OS-000370  SV-223572r958528       4100 0000 0000
V0223793  ADMN0012  RACF-OS-000370  SV-223793r958528       0000 4101 0000
V0224011  ADMN0012  TSS0-OS-000150  SV-224011r958528       0000 0000 4102
V0223573  ADMN0013  ACF2-OS-002240  SV-223573r958400       4100 0000 0000
V0223797  ADMN0013  RACF-OS-000430  SV-223797r958400       0000 4101 0000
V0224034  ADMN0013  TSS0-OS-000380  SV-224034r958400       0000 0000 4102
V0223575  ADMN0015  ACF2-OS-002350  SV-223575r958404       4100 0000 0000
V0223794  ADMN0015  RACF-OS-000400  SV-223794r958404       0000 4101 0000
V0224032  ADMN0015  TSS0-OS-000360  SV-224032r958404       0000 0000 4102
V0223583  ADMN0022  ACF2-OS-002440  SV-223583r1001144      4100 0000 0000
V0223796  ADMN0022  RACF-OS-000420  SV-223796r998372       0000 4101 0000
V0224043  ADMN0022  TSS0-OS-000480  SV-224043r998511       0000 0000 4102
V0223421  ICER0010  ACF2-CE-000030  SV-223421r1001089      4100 0000 0000
V0223648  ICER0010  RACF-CE-000030  SV-223648r998341       0000 4101 0000
V0223871  ICER0010  TSS0-CE-000010  SV-223871r998483       0000 0000 4102
V0223420  ICER0020  ACF2-CE-000020  SV-223420r958448       4100 0000 0000
V0223647  ICER0020  RACF-CE-000020  SV-223647r958448       0000 4101 0000
V0223872  ICER0020  TSS0-CE-000020  SV-223872r958448       0000 0000 4102
V0223419  ICER0030  ACF2-CE-000010  SV-223419r958482       4100 0000 0000
V0223646  ICER0030  RACF-CE-000010  SV-223646r958482       0000 4101 0000
V0223873  ICER0030  TSS0-CE-000030  SV-223873r958482       0000 0000 4102
V0223525  IFTP0010  ACF2-FT-000090  SV-223525r958482       4100 0000 0000
V0223742  IFTP0010  RACF-FT-000100  SV-223742r958482       0000 4101 0000
V0223979  IFTP0010  TSS0-FT-000070  SV-223979r958482       0000 0000 4102
V0223526  IFTP0020  ACF2-FT-000100  SV-223526r970703       4100 0000 0000
V0223744  IFTP0020  RACF-FT-000120  SV-223744r970703       0000 4101 0000
V0223981  IFTP0020  TSS0-FT-000090  SV-223981r970703       0000 0000 4102
V0223522  IFTP0030  ACF2-FT-000060  SV-223522r958586       4100 0000 0000
V0223737  IFTP0030  RACF-FT-000050  SV-223737r958586       0000 4101 0000
V0223982  IFTP0030  TSS0-FT-000100  SV-223982r958586       0000 0000 4102
V0223527  IFTP0031  ACF2-FT-000110  SV-223527r970703       4100 0000 0000
V0223743  IFTP0031  RACF-FT-000110  SV-223743r970703       0000 4101 0000
V0223980  IFTP0031  TSS0-FT-000080  SV-223980r970703       0000 0000 4102
V0255895  IFTP0032  ACF2-FT-000120  SV-255895r991589       4100 0000 0000
V0223739  IFTP0032  RACF-FT-000070  SV-223739r991589       0000 4101 0000
V0255896  IFTP0032  TSS0-FT-000130  SV-255896r991589       0000 0000 4102
V0223632  IFTP0040  ACF2-US-000170  SV-223632r958480       4100 0000 0000
V0223741  IFTP0040  RACF-FT-000090  SV-223741r958480       0000 4101 0000
V0223978  IFTP0040  TSS0-FT-000060  SV-223978r958480       0000 0000 4102
V0223520  IFTP0050  ACF2-FT-000040  SV-223520r958390       4100 0000 0000
V0223736  IFTP0050  RACF-FT-000040  SV-223736r958390       0000 4101 0000
V0223973  IFTP0050  TSS0-FT-000010  SV-223973r1050767      0000 0000 4102
V0223517  IFTP0060  ACF2-FT-000010  SV-223517r958406       4100 0000 0000
V0223733  IFTP0060  RACF-FT-000010  SV-223733r958406       0000 4101 0000
V0223974  IFTP0060  TSS0-FT-000020  SV-223974r958406       0000 0000 4102
V0223519  IFTP0070  ACF2-FT-000030  SV-223519r958472       4100 0000 0000
V0223734  IFTP0070  RACF-FT-000020  SV-223734r958472       0000 4101 0000
V0223975  IFTP0070  TSS0-FT-000030  SV-223975r958472       0000 0000 4102
V0223518  IFTP0080  ACF2-FT-000020  SV-223518r958472       4100 0000 0000
V0223735  IFTP0080  RACF-FT-000030  SV-223735r958472       0000 4101 0000
V0223976  IFTP0080  TSS0-FT-000040  SV-223976r958472       0000 0000 4102
V0223524  IFTP0090  ACF2-FT-000080  SV-223524r958804       4100 0000 0000
V0223740  IFTP0090  RACF-FT-000080  SV-223740r958804       0000 4101 0000
V0223984  IFTP0090  TSS0-FT-000120  SV-223984r958804       0000 0000 4102
V0223523  IFTP0110  ACF2-FT-000070  SV-223523r991589       4100 0000 0000
V0223977  IFTP0110  TSS0-FT-000050  SV-223977r991589       0000 0000 4102
V0223591  ISLG0010  ACF2-SL-000020  SV-223591r958482       4100 0000 0000
V0223813  ISLG0010  RACF-SL-000020  SV-223813r958482       0000 4101 0000
V0224047  ISLG0010  TSS0-SL-000020  SV-224047r958482       0000 0000 4102
V0223592  ISLG0020  ACF2-SL-000030  SV-223592r958482       4100 0000 0000
V0223814  ISLG0020  RACF-SL-000030  SV-223814r958482       0000 4101 0000
V0224048  ISLG0020  TSS0-SL-000030  SV-224048r958482       0000 0000 4102
V0223590  ISLG0030  ACF2-SL-000010  SV-223590r958472       4100 0000 0000
V0223812  ISLG0030  RACF-SL-000010  SV-223812r958472       0000 4101 0000
V0224046  ISLG0030  TSS0-SL-000010  SV-224046r958472       0000 0000 4102
V0223604  ITCP0010  ACF2-TC-000060  SV-223604r991589       4100 0000 0000
V0223827  ITCP0010  RACF-TC-000080  SV-223827r991589       0000 4101 0000
V0224060  ITCP0010  TSS0-TC-000050  SV-224060r991589       0000 0000 4102
V0245535  ITCP0020  ACF2-TC-000090  SV-245535r991589       4100 0000 0000
V0245536  ITCP0020  RACF-TC-000100  SV-245536r991589       0000 4101 0000
V0245537  ITCP0020  TSS0-TC-000080  SV-245537r991589       0000 0000 4102
V0223599  ITCP0030  ACF2-TC-000010  SV-223599r958406       4100 0000 0000
V0223820  ITCP0030  RACF-TC-000010  SV-223820r958406       0000 4101 0000
V0224056  ITCP0030  TSS0-TC-000010  SV-224056r958406       0000 0000 4102
V0223602  ITCP0040  ACF2-TC-000040  SV-223602r958472       4100 0000 0000
V0223822  ITCP0040  RACF-TC-000030  SV-223822r958472       0000 4101 0000
V0224057  ITCP0040  TSS0-TC-000020  SV-224057r958472       0000 0000 4102
V0223601  ITCP0050  ACF2-TC-000030  SV-223601r958472       4100 0000 0000
V0223823  ITCP0050  RACF-TC-000040  SV-223823r958472       0000 4101 0000
V0224058  ITCP0050  TSS0-TC-000030  SV-224058r958472       0000 0000 4102
V0223605  ITCP0060  ACF2-TC-000070  SV-223605r958482       4100 0000 0000
V0224061  ITCP0060  TSS0-TC-000060  SV-224061r958482       0000 0000 4102
V0223603  ITCP0070  ACF2-TC-000050  SV-223603r958472       4100 0000 0000
V0223826  ITCP0070  RACF-TC-000070  SV-223826r958472       0000 4101 0000
V0224059  ITCP0070  TSS0-TC-000040  SV-224059r958472       0000 0000 4102
V0223600  ITCP0080  ACF2-TC-000020  SV-223600r958672       4100 0000 0000
V0223821  ITCP0080  RACF-TC-000020  SV-223821r958672       0000 4101 0000
V0224062  ITCP0080  TSS0-TC-000070  SV-224062r958672       0000 0000 4102
V0252547  ITCP0090  ACF2-TC-000100  SV-252547r958472       4100 0000 0000
V0252553  ITCP0090  RACF-TC-000110  SV-252553r958472       0000 4101 0000
V0252554  ITCP0090  TSS0-TC-000100  SV-252554r958472       0000 0000 4102
V0223824  ITCPR052  RACF-TC-000050  SV-223824r958472       0000 4101 0000
V0223608  ITNT0010  ACF2-TN-000010  SV-223608r1050840      4100 0000 0000
V0223835  ITNT0010  RACF-TN-000060  SV-223835r970703       0000 4101 0000
V0224069  ITNT0010  TSS0-TN-000050  SV-224069r970703       0000 0000 4102
V0223613  ITNT0020  ACF2-TN-000060  SV-223613r991589       4100 0000 0000
V0223834  ITNT0020  RACF-TN-000050  SV-223834r991589       0000 4101 0000
V0224068  ITNT0020  TSS0-TN-000040  SV-224068r991589       0000 0000 4102
V0223611  ITNT0030  ACF2-TN-000040  SV-223611r958390       4100 0000 0000
V0223833  ITNT0030  RACF-TN-000040  SV-223833r958586       0000 4101 0000
V0224065  ITNT0030  TSS0-TN-000010  SV-224065r958390       0000 0000 4102
V0223610  ITNT0050  ACF2-TN-000030  SV-223610r958408       4100 0000 0000
V0223831  ITNT0050  RACF-TN-000020  SV-223831r958408       0000 4101 0000
V0224067  ITNT0050  TSS0-TN-000030  SV-224067r1050770      0000 0000 4102
V0223609  ITNT0060  ACF2-TN-000020  SV-223609r958846       4100 0000 0000
V0223759  ITNT0060  RACF-OS-000030  SV-223759r958846       0000 4101 0000
V0224066  ITNT0060  TSS0-TN-000020  SV-224066r958846       0000 0000 4102
V0223639  IUTN0010  ACF2-UT-000010  SV-223639r958472       4100 0000 0000
V0223864  IUTN0010  RACF-UT-000010  SV-223864r958472       0000 4101 0000
V0224100  IUTN0010  TSS0-UT-000020  SV-224100r958472       0000 0000 4102
V0223643  IUTN0020  ACF2-UT-000050  SV-223643r958586       4100 0000 0000
V0223868  IUTN0020  RACF-UT-000050  SV-223868r958586       0000 4101 0000
V0224103  IUTN0020  TSS0-UT-000050  SV-224103r958586       0000 0000 4102
V0223642  IUTN0021  ACF2-UT-000040  SV-223642r958586       4100 0000 0000
V0223867  IUTN0021  RACF-UT-000040  SV-223867r958586       0000 4101 0000
V0224102  IUTN0021  TSS0-UT-000040  SV-224102r958586       0000 0000 4102
V0223641  IUTN0030  ACF2-UT-000030  SV-223641r958392       4100 0000 0000
V0223866  IUTN0030  RACF-UT-000030  SV-223866r958392       0000 4101 0000
V0224099  IUTN0030  TSS0-UT-000010  SV-224099r958392       0000 0000 4102
V0223640  IUTN0040  ACF2-UT-000020  SV-223640r958472       4100 0000 0000
V0223865  IUTN0040  RACF-UT-000020  SV-223865r958472       0000 4101 0000
V0224101  IUTN0040  TSS0-UT-000030  SV-224101r958472       0000 0000 4102
V0223657  RACF0244  RACF-ES-000090  SV-223657r958472       0000 4101 0000
V0223658  RACF0246  RACF-ES-000100  SV-223658r958472       0000 4101 0000
V0223659  RACF0248  RACF-ES-000110  SV-223659r958472       0000 4101 0000
V0223721  RACF0250  RACF-ES-000740  SV-223721r958482       0000 4101 0000
V0223660  RACF0270  RACF-ES-000120  SV-223660r958472       0000 4101 0000
V0223731  RACF0300  RACF-ES-000840  SV-223731r958524       0000 4101 0000
V0223705  RACF0350  RACF-ES-000580  SV-223705r991589       0000 4101 0000
V0223723  RACF0360  RACF-ES-000760  SV-223723r998346       0000 4101 0000
V0223692  RACF0380  RACF-ES-000440  SV-223692r958730       0000 4101 0000
V0223693  RACF0400  RACF-ES-000460  SV-223693r958730       0000 4101 0000
V0223694  RACF0420  RACF-ES-000470  SV-223694r958732       0000 4101 0000
V0223728  RACF0430  RACF-ES-000810  SV-223728r998354       0000 4101 0000
V0223727  RACF0440  RACF-ES-000800  SV-223727r1038967      0000 4101 0000
V0223726  RACF0445  RACF-ES-000790  SV-223726r998350       0000 4101 0000
V0223695  RACF0450  RACF-ES-000480  SV-223695r1050760      0000 4101 0000
V0223724  RACF0460  RACF-ES-000770  SV-223724r998347       0000 4101 0000
V0223725  RACF0462  RACF-ES-000780  SV-223725r998349       0000 4101 0000
V0230210  RACF0463  RACF-ES-000785  SV-230210r998382       0000 4101 0000
V0223684  RACF0465  RACF-ES-000360  SV-223684r958472       0000 4101 0000
V0230209  RACF0466  RACF-ES-000365  SV-230209r958472       0000 4101 0000
V0223729  RACF0467  RACF-ES-000820  SV-223729r998355       0000 4101 0000
V0223704  RACF0480  RACF-ES-000570  SV-223704r991589       0000 4101 0000
V0223700  RACF0490  RACF-ES-000530  SV-223700r991556       0000 4101 0000
V0223706  RACF0500  RACF-ES-000590  SV-223706r991589       0000 4101 0000
V0223702  RACF0510  RACF-ES-000550  SV-223702r958796       0000 4101 0000
V0223699  RACF0520  RACF-ES-000520  SV-223699r991577       0000 4101 0000
V0223653  RACF0540  RACF-ES-000050  SV-223653r958368       0000 4101 0000
V0223707  RACF0550  RACF-ES-000600  SV-223707r991589       0000 4101 0000
V0223708  RACF0560  RACF-ES-000610  SV-223708r991589       0000 4101 0000
V0223717  RACF0570  RACF-ES-000700  SV-223717r958482       0000 4101 0000
V0223718  RACF0580  RACF-ES-000710  SV-223718r958482       0000 4101 0000
V0223672  RACF0590  RACF-ES-000240  SV-223672r958472       0000 4101 0000
V0223712  RACF0595  RACF-ES-000650  SV-223712r991589       0000 4101 0000
V0223673  RACF0600  RACF-ES-000250  SV-223673r958472       0000 4101 0000
V0223719  RACF0620  RACF-ES-000720  SV-223719r958482       0000 4101 0000
V0223661  RACF0660  RACF-ES-000130  SV-223661r958472       0000 4101 0000
V0223732  RACF0680  RACF-ES-000850  SV-223732r958472       0000 4101 0000
V0223652  RACF0690  RACF-ES-000040  SV-223652r958508       0000 4101 0000
V0223713  RACF0710  RACF-ES-000660  SV-223713r991589       0000 4101 0000
V0223714  RACF0720  RACF-ES-000670  SV-223714r991589       0000 4101 0000
V0223709  RACF0730  RACF-ES-000620  SV-223709r991589       0000 4101 0000
V0223662  RACF0740  RACF-ES-000140  SV-223662r958472       0000 4101 0000
V0223663  RACF0760  RACF-ES-000150  SV-223663r958472       0000 4101 0000
V0223664  RACF0770  RACF-ES-000160  SV-223664r958472       0000 4101 0000
V0223665  RACF0780  RACF-ES-000170  SV-223665r958472       0000 4101 0000
V0223703  RACF0790  RACF-ES-000560  SV-223703r991591       0000 4101 0000
V0223777  RACF0800  RACF-OS-000210  SV-223777r1050763      0000 4101 0000
V0223921  TSS0246   TSS0-ES-000480  SV-223921r958472       0000 0000 4102
V0223962  TSS0249   TSS0-ES-000890  SV-223962r958732       0000 0000 4102
V0223940  TSS0250   TSS0-ES-000670  SV-223940r991589       0000 0000 4102
V0223922  TSS0260   TSS0-ES-000490  SV-223922r958472       0000 0000 4102
V0223955  TSS0270   TSS0-ES-000820  SV-223955r958524       0000 0000 4102
V0223932  TSS0275   TSS0-ES-000590  SV-223932r991589       0000 0000 4102
V0223944  TSS0280   TSS0-ES-000710  SV-223944r958482       0000 0000 4102
V0223945  TSS0290   TSS0-ES-000720  SV-223945r958482       0000 0000 4102
V0223956  TSS0360   TSS0-ES-000830  SV-223956r958550       0000 0000 4102
V0223957  TSS0385   TSS0-ES-000840  SV-223957r958808       0000 0000 4102
V0223933  TSS0390   TSS0-ES-000600  SV-223933r991589       0000 0000 4102
V0223954  TSS0400   TSS0-ES-000810  SV-223954r998497       0000 0000 4102
V0223934  TSS0410   TSS0-ES-000610  SV-223934r991589       0000 0000 4102
V0223963  TSS0440   TSS0-ES-000900  SV-223963r958732       0000 0000 4102
V0223939  TSS0450   TSS0-ES-000660  SV-223939r991589       0000 0000 4102
V0223876  TSS0460   TSS0-ES-000030  SV-223876r958362       0000 0000 4102
V0223886  TSS0480   TSS0-ES-000130  SV-223886r998487       0000 0000 4102
V0223887  TSS0485   TSS0-ES-000140  SV-223887r998488       0000 0000 4102
V0223877  TSS0500   TSS0-ES-000040  SV-223877r958388       0000 0000 4102
V0223935  TSS0505   TSS0-ES-000620  SV-223935r991589       0000 0000 4102
V0223879  TSS0540   TSS0-ES-000060  SV-223879r1050764      0000 0000 4102
V0223888  TSS0550   TSS0-ES-000150  SV-223888r1038967      0000 0000 4102
V0223890  TSS0560   TSS0-ES-000170  SV-223890r998491       0000 0000 4102
V0223941  TSS0580   TSS0-ES-000680  SV-223941r991589       0000 0000 4102
V0223959  TSS0600   TSS0-ES-000860  SV-223959r958730       0000 0000 4102
V0223936  TSS0640   TSS0-ES-000630  SV-223936r991589       0000 0000 4102
V0223885  TSS0660   TSS0-ES-000120  SV-223885r998486       0000 0000 4102
